,created_at,user_id,username,tweet,english
236,2021-02-17 20:05:18 SE Asia Standard Time,3316865436,yrr1995,"@mazzini_gsp Permisi, izin promosi yaa? anak mama.. nonjok baja.. beli pulsa..? di sini aja. 😊   📲 OPEN ORDER Telkomsel, IM3 Ooredoo(Indosat) XL, Axis,Tri, Smartfren, Token PLN dll. ✅Fast respon ✅Trusted Payment: 💳BRI ➡OVO 🆙Cek harga dibawah 📲Contact: 0821 5468 28 22  https://t.co/EHtE8TLBDa","@mazzini_gsp Excuse me, clearance sale yaa? mama's boy .. .. buy steel nonjok pulse ..? Here, please. 😊 📲 OPEN ORDER Telkomsel, IM3 Ooredoo (Indosat) XL, Axis, Tri, Smartfren, Token PLN etc. ✅Fast ✅Trusted response Payment: 💳BRI ➡OVO 🆙Cek 📲Contact price below: 0821 5468 28 22 https://t.co/EHtE8TLBDa"
237,2021-02-17 20:01:12 SE Asia Standard Time,3316865436,yrr1995,"@subtanyarl Permisi, izin promosi yaa? anak mama.. nonjok baja.. beli pulsa..? di sini aja. 😊   📲 OPEN ORDER Telkomsel, IM3 Ooredoo(Indosat) XL, Axis,Tri, Smartfren, Token PLN dll. ✅Fast respon ✅Trusted Payment: 💳BRI ➡OVO 🆙Cek harga dibawah 📲Contact: 0821 5468 28 22  https://t.co/iho1co7xUI","@subtanyarl Excuse me, clearance sale yaa? mama's boy .. .. buy steel nonjok pulse ..? Here, please. 😊 📲 OPEN ORDER Telkomsel, IM3 Ooredoo (Indosat) XL, Axis, Tri, Smartfren, Token PLN etc. ✅Fast ✅Trusted response Payment: 💳BRI ➡OVO 🆙Cek 📲Contact price below: 0821 5468 28 22 https://t.co/iho1co7xUI"
238,2021-02-17 19:54:56 SE Asia Standard Time,3316865436,yrr1995,"@hybubuu Permisi, izin promosi yaa? anak mama.. nonjok baja.. beli pulsa..? di sini aja. 😊   📲 OPEN ORDER Telkomsel, IM3 Ooredoo(Indosat) XL, Axis,Tri, Smartfren, Token PLN dll. ✅Fast respon ✅Trusted Payment: 💳BRI ➡OVO 🆙Cek harga dibawah 📲Contact: 0821 5468 28 22  https://t.co/P9t1ritGzw","@hybubuu Excuse me, clearance sale yaa? mama's boy .. .. buy steel nonjok pulse ..? Here, please. 😊 📲 OPEN ORDER Telkomsel, IM3 Ooredoo (Indosat) XL, Axis, Tri, Smartfren, Token PLN etc. ✅Fast ✅Trusted response Payment: 💳BRI ➡OVO 🆙Cek 📲Contact price below: 0821 5468 28 22 https://t.co/P9t1ritGzw"
239,2021-02-17 19:46:14 SE Asia Standard Time,3316865436,yrr1995,"@indostruggles Permisi, izin promosi yaa? anak mama.. nonjok baja.. beli pulsa..? di sini aja. 😊   📲 OPEN ORDER Telkomsel, IM3 Ooredoo(Indosat) XL, Axis,Tri, Smartfren, Token PLN dll. ✅Fast respon ✅Trusted Payment: 💳BRI ➡OVO 🆙Cek harga dibawah 📲Contact: 0821 5468 28 22  https://t.co/mmbsBgHr9F","@indostruggles Excuse me, clearance sale yaa? mama's boy .. .. buy steel nonjok pulse ..? Here, please. 😊 📲 OPEN ORDER Telkomsel, IM3 Ooredoo (Indosat) XL, Axis, Tri, Smartfren, Token PLN etc. ✅Fast ✅Trusted response Payment: 💳BRI ➡OVO 🆙Cek 📲Contact price below: 0821 5468 28 22 https://t.co/mmbsBgHr9F"
240,2021-02-17 19:22:07 SE Asia Standard Time,1342406402241794049,sendalj53989854,daftar harga paket roaming untuk negara tujuan kamboja dari berapa aja min @Telkomsel,roaming package price list for the destination country frangipani of how aja min @Telkomsel
241,2021-02-17 18:43:46 SE Asia Standard Time,293943436,nyangrossvalin,"@wartafana Permisi.. Nitip iklan ya kak🙇‍♀️ Readystock Nomer Cantik start harga 100rb an. Telkomsel, XL, Indosat, Smart jg ada. Cek stock lainnya yg lbh cantik sesuai budget fastrespon bisa dm ig rossvalinshop. Loc Malang (bisa req shopee)  https://t.co/RfBEkGNakA","@wartafana Excuse me .. yes kak🙇♀️ Readystock ad Nitip Number Beautiful start to 100K's price. Telkomsel, XL, Indosat, Smart jg there. Other stock check lbh pretty appropriate budget which could fastrespon rossvalinshop dm ig. Loc Malang (can req shopee) https://t.co/RfBEkGNakA"
242,2021-02-17 18:41:01 SE Asia Standard Time,293943436,nyangrossvalin,"@recehtapisayng Permisi.. Nitip iklan ya kak🙇‍♀️ Readystock Nomer Cantik start harga 100rb an. Telkomsel, XL, Indosat, Smart jg ada. Cek stock lainnya yg lbh cantik sesuai budget fastrespon bisa dm ig rossvalinshop. Loc Malang (bisa req shopee)  https://t.co/kQVexdl8wl","@recehtapisayng Excuse me .. yes kak🙇♀️ Readystock ad Nitip Number Beautiful start to 100K's price. Telkomsel, XL, Indosat, Smart jg there. Other stock check lbh pretty appropriate budget which could fastrespon rossvalinshop dm ig. Loc Malang (can req shopee) https://t.co/kQVexdl8wl"
243,2021-02-17 18:26:11 SE Asia Standard Time,837892904882335745,laksamkara,@ignatyaa @Telkomsel Seriously? Sy malah pernah beberapa x dapet Unlimited 4G 7D harga 7.000 😂,"@ignatyaa @Telkomsel Seriously? Sy even been some x dapet Unlimited 4G 7D 7,000 price 😂"
244,2021-02-17 17:00:51 SE Asia Standard Time,1975085472,gadgetren,Paket 4G Ceria Telkomsel - Harga Murah dengan Kuota Besar -  https://t.co/v9irLgDACS  https://t.co/WDazvceHO2,Cheers 4G package Telkomsel - Cheap Price with quotas Great - https://t.co/v9irLgDACS https://t.co/WDazvceHO2
245,2021-02-17 15:58:48 SE Asia Standard Time,293943436,nyangrossvalin,"@sosmedkeras Permisi.. Nitip iklan ya kak🙇‍♀️ Readystock Nomer Cantik start harga 100rb an. Telkomsel, XL, Indosat, Smart jg ada. Cek stock lainnya yg lbh cantik sesuai budget fastrespon bisa dm ig rossvalinshop. Loc Malang (bisa req shopee)  https://t.co/ndsF4Fmtws","@sosmedkeras Excuse me .. yes kak🙇♀️ Readystock ad Nitip Number Beautiful start to 100K's price. Telkomsel, XL, Indosat, Smart jg there. Other stock check lbh pretty appropriate budget which could fastrespon rossvalinshop dm ig. Loc Malang (can req shopee) https://t.co/ndsF4Fmtws"
246,2021-02-17 15:50:57 SE Asia Standard Time,293943436,nyangrossvalin,"@ArnoldPoernomo Permisi.. Nitip iklan ya kak🙇‍♀️ Readystock Nomer Cantik start harga 100rb an. Telkomsel, XL, Indosat, Smart jg ada. Cek stock lainnya yg lbh cantik sesuai budget fastrespon bisa dm ig rossvalinshop. Loc Malang (bisa req shopee)  https://t.co/L31eV9DAoq","@ArnoldPoernomo Excuse me .. yes kak🙇♀️ Readystock ad Nitip Number Beautiful start to 100K's price. Telkomsel, XL, Indosat, Smart jg there. Other stock check lbh pretty appropriate budget which could fastrespon rossvalinshop dm ig. Loc Malang (can req shopee) https://t.co/L31eV9DAoq"
247,2021-02-17 11:45:14 SE Asia Standard Time,1353140761521311744,unbanome16,AKUN 1 @ometvgdrive BAYAR SEKALI DIPAKAI SELAMANYA! HARGA 20K HARI INI OPEN 6 SLOT SAJA UNTUK BUKA BANNED(BLOKIR)+BANTU LOGIN+ TIPS BIAR DAPAT CEWEK MINAT? WA:082192917032  TRANSAKSI VIA PULSA TELKOMSEL/OVO/ATM #ometv #chatruletka #chatalternative #chatalternative #unbannedometv  https://t.co/Yo48k0Xt2B,1 @ometvgdrive PAY ACCOUNTS USED ONCE FOREVER! 20K PRICE TODAY ONLY OPEN TO OPEN SLOT 6 BANNED (Block) + + TIPS BIAR LOGIN HELP GIRLS CAN INTEREST? WA: 082192917032 TRANSACTION VIA PULS TELKOMSEL / OVO / ATM #ometv #chatruletka #chatalternative #chatalternative #unbannedometv https://t.co/Yo48k0Xt2B
248,2021-02-17 11:18:11 SE Asia Standard Time,293943436,nyangrossvalin,"@FiersaBesari Permisi.. Nitip iklan ya kak🙇‍♀️ Readystock Nomer Cantik start harga 100rb an. Telkomsel, XL, Indosat, Smart jg ada. Cek stock lainnya yg lbh cantik sesuai budget fastrespon bisa dm ig rossvalinshop. Loc Malang (bisa req shopee)  https://t.co/6dX53JbToJ","@FiersaBesari Excuse me .. yes kak🙇♀️ Readystock ad Nitip Number Beautiful start to 100K's price. Telkomsel, XL, Indosat, Smart jg there. Other stock check lbh pretty appropriate budget which could fastrespon rossvalinshop dm ig. Loc Malang (can req shopee) https://t.co/6dX53JbToJ"
249,2021-02-17 11:12:53 SE Asia Standard Time,293943436,nyangrossvalin,"@gilbhas Permisi.. Nitip iklan ya kak🙇‍♀️ Readystock Nomer Cantik start harga 100rb an. Telkomsel, XL, Indosat, Smart jg ada. Cek stock lainnya yg lbh cantik sesuai budget fastrespon bisa dm ig rossvalinshop. Loc Malang (bisa req shopee)  https://t.co/JrIxvDqMXG","@gilbhas Excuse me .. yes kak🙇♀️ Readystock ad Nitip Number Beautiful start to 100K's price. Telkomsel, XL, Indosat, Smart jg there. Other stock check lbh pretty appropriate budget which could fastrespon rossvalinshop dm ig. Loc Malang (can req shopee) https://t.co/JrIxvDqMXG"
250,2021-02-17 11:07:11 SE Asia Standard Time,293943436,nyangrossvalin,"@mericahitam Permisi.. Nitip iklan ya kak🙇‍♀️ Readystock Nomer Cantik start harga 100rb an. Telkomsel, XL, Indosat, Smart jg ada. Cek stock lainnya yg lbh cantik sesuai budget fastrespon bisa dm ig rossvalinshop. Loc Malang (bisa req shopee)  https://t.co/StUCNvMBER","@mericahitam Excuse me .. yes kak🙇♀️ Readystock ad Nitip Number Beautiful start to 100K's price. Telkomsel, XL, Indosat, Smart jg there. Other stock check lbh pretty appropriate budget which could fastrespon rossvalinshop dm ig. Loc Malang (can req shopee) https://t.co/StUCNvMBER"
251,2021-02-17 11:05:15 SE Asia Standard Time,293943436,nyangrossvalin,"@Julphino Permisi.. Nitip iklan ya kak🙇‍♀️ Readystock Nomer Cantik start harga 100rb an. Telkomsel, XL, Indosat, Smart jg ada. Cek stock lainnya yg lbh cantik sesuai budget fastrespon bisa dm ig rossvalinshop. Loc Malang (bisa req shopee)  https://t.co/gKV6dYDho4","@Julphino Excuse me .. yes kak🙇♀️ Readystock ad Nitip Number Beautiful start to 100K's price. Telkomsel, XL, Indosat, Smart jg there. Other stock check lbh pretty appropriate budget which could fastrespon rossvalinshop dm ig. Loc Malang (can req shopee) https://t.co/gKV6dYDho4"
252,2021-02-17 11:04:05 SE Asia Standard Time,293943436,nyangrossvalin,"@jehianps Permisi.. Nitip iklan ya kak🙇‍♀️ Readystock Nomer Cantik start harga 100rb an. Telkomsel, XL, Indosat, Smart jg ada. Cek stock lainnya yg lbh cantik sesuai budget fastrespon bisa dm ig rossvalinshop. Loc Malang (bisa req shopee)  https://t.co/UTwiFGu8Ga","@jehianps Excuse me .. yes kak🙇♀️ Readystock ad Nitip Number Beautiful start to 100K's price. Telkomsel, XL, Indosat, Smart jg there. Other stock check lbh pretty appropriate budget which could fastrespon rossvalinshop dm ig. Loc Malang (can req shopee) https://t.co/UTwiFGu8Ga"
253,2021-02-17 09:21:23 SE Asia Standard Time,1131113285695053826,yanudarma,@Telkomsel Halo @Telkomsel . Bbrp bulan belakangan ini sinyal buruk sekali. Dari sy masih di depok s/d sekarang di bandung barat sama buruknya. Sudah di refresh pun sama saja. Tiap bulan kuota selalu bersisa lebih dari setengah yg ada. Harga tidak sebanding kualitasnya.,Hello @Telkomsel @Telkomsel. Bbrp recent months signals very bad. From sy still in Depok s / d now in western duo just as bad. Already in the refresh is the same. Each month quota always remain more than half imaginable. Prices are not comparable quality.
254,2021-02-17 07:01:38 SE Asia Standard Time,3316865436,yrr1995,"@memefess Permisi, izin promosi yaa? anak mama.. nonjok baja.. beli pulsa..? di sini aja. 😊   📲 OPEN ORDER Telkomsel, IM3 Ooredoo(Indosat) XL, Axis,Tri, Smartfren, Token PLN dll. ✅Fast respon ✅Trusted Payment: 💳BRI ➡OVO 🆙Cek harga dibawah 📲Contact: 0821 5468 28 22  https://t.co/lkHemeoxpm","@memefess Excuse me, clearance sale yaa? mama's boy .. .. buy steel nonjok pulse ..? Here, please. 😊 📲 OPEN ORDER Telkomsel, IM3 Ooredoo (Indosat) XL, Axis, Tri, Smartfren, Token PLN etc. ✅Fast ✅Trusted response Payment: 💳BRI ➡OVO 🆙Cek 📲Contact price below: 0821 5468 28 22 https://t.co/lkHemeoxpm"
255,2021-02-17 06:58:13 SE Asia Standard Time,3316865436,yrr1995,"@AREAJULID Permisi, izin promosi yaa? anak mama.. nonjok baja.. beli pulsa..? di sini aja. 😊   📲 OPEN ORDER Telkomsel, IM3 Ooredoo(Indosat) XL, Axis,Tri, Smartfren, Token PLN dll. ✅Fast respon ✅Trusted Payment: 💳BRI ➡OVO 🆙Cek harga dibawah 📲Contact: 0821 5468 28 22  https://t.co/6knnlMMdJZ","@AREAJULID Excuse me, clearance sale yaa? mama's boy .. .. buy steel nonjok pulse ..? Here, please. 😊 📲 OPEN ORDER Telkomsel, IM3 Ooredoo (Indosat) XL, Axis, Tri, Smartfren, Token PLN etc. ✅Fast ✅Trusted response Payment: 💳BRI ➡OVO 🆙Cek 📲Contact price below: 0821 5468 28 22 https://t.co/6knnlMMdJZ"
256,2021-02-17 06:09:59 SE Asia Standard Time,293943436,nyangrossvalin,"@sosmedkeras Permisi.. Nitip iklan ya kak🙇‍♀️ Readystock Nomer Cantik start harga 100rb an. Telkomsel, XL, Indosat, Smart jg ada. Cek stock lainnya yg lbh cantik sesuai budget fastrespon bisa dm ig rossvalinshop. Loc Malang (bisa req shopee)  https://t.co/bgeELfyMrN","@sosmedkeras Excuse me .. yes kak🙇♀️ Readystock ad Nitip Number Beautiful start to 100K's price. Telkomsel, XL, Indosat, Smart jg there. Other stock check lbh pretty appropriate budget which could fastrespon rossvalinshop dm ig. Loc Malang (can req shopee) https://t.co/bgeELfyMrN"
257,2021-02-17 06:06:40 SE Asia Standard Time,293943436,nyangrossvalin,"@FiersaBesari Permisi.. Nitip iklan ya kak🙇‍♀️ Readystock Nomer Cantik start harga 100rb an. Telkomsel, XL, Indosat, Smart jg ada. Cek stock lainnya yg lbh cantik sesuai budget fastrespon bisa dm ig rossvalinshop. Loc Malang (bisa req shopee)  https://t.co/3jj01Vb0nO","@FiersaBesari Excuse me .. yes kak🙇♀️ Readystock ad Nitip Number Beautiful start to 100K's price. Telkomsel, XL, Indosat, Smart jg there. Other stock check lbh pretty appropriate budget which could fastrespon rossvalinshop dm ig. Loc Malang (can req shopee) https://t.co/3jj01Vb0nO"
258,2021-02-17 06:05:51 SE Asia Standard Time,293943436,nyangrossvalin,"@catsedih Permisi.. Nitip iklan ya kak🙇‍♀️ Readystock Nomer Cantik start harga 100rb an. Telkomsel, XL, Indosat, Smart jg ada. Cek stock lainnya yg lbh cantik sesuai budget fastrespon bisa dm ig rossvalinshop. Loc Malang (bisa req shopee)  https://t.co/SfPObl5Ndg","@catsedih Excuse me .. yes kak🙇♀️ Readystock ad Nitip Number Beautiful start to 100K's price. Telkomsel, XL, Indosat, Smart jg there. Other stock check lbh pretty appropriate budget which could fastrespon rossvalinshop dm ig. Loc Malang (can req shopee) https://t.co/SfPObl5Ndg"
259,2021-02-17 06:05:00 SE Asia Standard Time,293943436,nyangrossvalin,"@tubirfess Permisi.. Nitip iklan ya kak🙇‍♀️ Readystock Nomer Cantik start harga 100rb an. Telkomsel, XL, Indosat, Smart jg ada. Cek stock lainnya yg lbh cantik sesuai budget fastrespon bisa dm ig rossvalinshop. Loc Malang (bisa req shopee)  https://t.co/1oQNRmwsZF","@tubirfess Excuse me .. yes kak🙇♀️ Readystock ad Nitip Number Beautiful start to 100K's price. Telkomsel, XL, Indosat, Smart jg there. Other stock check lbh pretty appropriate budget which could fastrespon rossvalinshop dm ig. Loc Malang (can req shopee) https://t.co/1oQNRmwsZF"
260,2021-02-17 06:03:45 SE Asia Standard Time,293943436,nyangrossvalin,"@ogiehart Permisi.. Nitip iklan ya kak🙇‍♀️ Readystock Nomer Cantik start harga 100rb an. Telkomsel, XL, Indosat, Smart jg ada. Cek stock lainnya yg lbh cantik sesuai budget fastrespon bisa dm ig rossvalinshop. Loc Malang (bisa req shopee)  https://t.co/CeKNuo4cpN","@ogiehart Excuse me .. yes kak🙇♀️ Readystock ad Nitip Number Beautiful start to 100K's price. Telkomsel, XL, Indosat, Smart jg there. Other stock check lbh pretty appropriate budget which could fastrespon rossvalinshop dm ig. Loc Malang (can req shopee) https://t.co/CeKNuo4cpN"
261,2021-02-17 06:00:20 SE Asia Standard Time,293943436,nyangrossvalin,"@liboorans Permisi.. Nitip iklan ya kak🙇‍♀️ Readystock Nomer Cantik start harga 100rb an. Telkomsel, XL, Indosat, Smart jg ada. Cek stock lainnya yg lbh cantik sesuai budget fastrespon bisa dm ig rossvalinshop. Loc Malang (bisa req shopee)  https://t.co/Oa3DIYSmAr","@liboorans Excuse me .. yes kak🙇♀️ Readystock ad Nitip Number Beautiful start to 100K's price. Telkomsel, XL, Indosat, Smart jg there. Other stock check lbh pretty appropriate budget which could fastrespon rossvalinshop dm ig. Loc Malang (can req shopee) https://t.co/Oa3DIYSmAr"
262,2021-02-17 05:54:51 SE Asia Standard Time,293943436,nyangrossvalin,"@amanbrug Permisi.. Nitip iklan ya kak🙇‍♀️ Readystock Nomer Cantik start harga 100rb an. Telkomsel, XL, Indosat, Smart jg ada. Cek stock lainnya yg lbh cantik sesuai budget fastrespon bisa dm ig rossvalinshop. Loc Malang (bisa req shopee)  https://t.co/gm5LVljPbI","@amanbrug Excuse me .. yes kak🙇♀️ Readystock ad Nitip Number Beautiful start to 100K's price. Telkomsel, XL, Indosat, Smart jg there. Other stock check lbh pretty appropriate budget which could fastrespon rossvalinshop dm ig. Loc Malang (can req shopee) https://t.co/gm5LVljPbI"
263,2021-02-17 05:52:52 SE Asia Standard Time,293943436,nyangrossvalin,"@andihiyat Permisi.. Nitip iklan ya kak🙇‍♀️ Readystock Nomer Cantik start harga 100rb an. Telkomsel, XL, Indosat, Smart jg ada. Cek stock lainnya yg lbh cantik sesuai budget fastrespon bisa dm ig rossvalinshop. Loc Malang (bisa req shopee)  https://t.co/w48xgwelWZ","@andihiyat Excuse me .. yes kak🙇♀️ Readystock ad Nitip Number Beautiful start to 100K's price. Telkomsel, XL, Indosat, Smart jg there. Other stock check lbh pretty appropriate budget which could fastrespon rossvalinshop dm ig. Loc Malang (can req shopee) https://t.co/w48xgwelWZ"
264,2021-02-17 05:52:08 SE Asia Standard Time,293943436,nyangrossvalin,"@AREAJULID Permisi.. Nitip iklan ya kak🙇‍♀️ Readystock Nomer Cantik start harga 100rb an. Telkomsel, XL, Indosat, Smart jg ada. Cek stock lainnya yg lbh cantik sesuai budget fastrespon bisa dm ig rossvalinshop. Loc Malang (bisa req shopee)  https://t.co/1xYnNlTLTW","@AREAJULID Excuse me .. yes kak🙇♀️ Readystock ad Nitip Number Beautiful start to 100K's price. Telkomsel, XL, Indosat, Smart jg there. Other stock check lbh pretty appropriate budget which could fastrespon rossvalinshop dm ig. Loc Malang (can req shopee) https://t.co/1xYnNlTLTW"
265,2021-02-17 05:50:14 SE Asia Standard Time,293943436,nyangrossvalin,"@FiersaBesari Permisi.. Nitip iklan ya kak🙇‍♀️ Readystock Nomer Cantik start harga 100rb an. Telkomsel, XL, Indosat, Smart jg ada. Cek stock lainnya yg lbh cantik sesuai budget fastrespon bisa dm ig rossvalinshop. Loc Malang (bisa req shopee)  https://t.co/nU7qqeWL8X","@FiersaBesari Excuse me .. yes kak🙇♀️ Readystock ad Nitip Number Beautiful start to 100K's price. Telkomsel, XL, Indosat, Smart jg there. Other stock check lbh pretty appropriate budget which could fastrespon rossvalinshop dm ig. Loc Malang (can req shopee) https://t.co/nU7qqeWL8X"
266,2021-02-16 22:36:20 SE Asia Standard Time,1267147855728242689,ctofficialstore,PAKET KUOTA TELKOMSEL HARGA TERJANGKAU. DM UNTUK PRICELIST!,QUOTAS PACKAGE TELKOMSEL AFFORDABLE PRICE. DM FOR pricelist!
267,2021-02-16 21:41:05 SE Asia Standard Time,3316865436,yrr1995,"@subtanyarl Permisi, izin promosi yaa? anak mama.. nonjok baja.. beli pulsa..? di sini aja. 😊   📲 OPEN ORDER Telkomsel, IM3 Ooredoo(Indosat) XL, Axis,Tri, Smartfren, Token PLN dll. ✅Fast respon ✅Trusted Payment: 💳BRI ➡OVO 🆙Cek harga dibawah 📲Contact: 0821 5468 28 22  https://t.co/oeaeRxcqQG","@subtanyarl Excuse me, clearance sale yaa? mama's boy .. .. buy steel nonjok pulse ..? Here, please. 😊 📲 OPEN ORDER Telkomsel, IM3 Ooredoo (Indosat) XL, Axis, Tri, Smartfren, Token PLN etc. ✅Fast ✅Trusted response Payment: 💳BRI ➡OVO 🆙Cek 📲Contact price below: 0821 5468 28 22 https://t.co/oeaeRxcqQG"
268,2021-02-16 21:27:52 SE Asia Standard Time,1321392978154319874,dimsssit,"Hallo kak @Telkomsel , untuk harga paket Combo Sakti kartu ku turunin dong harga nya ke yang 100k an gitu paling murah nya, ini 200k untuk yang paling murah😔 pengen banget beli yang 100k an gitu","Hallo kak @Telkomsel, prices Combo pack my card Way dong turunin his prices to the 100k early so its cheapest, this is the most murah😔 200k to buy 100k really want an so"
269,2021-02-16 21:15:47 SE Asia Standard Time,3316865436,yrr1995,"@subtanyarl Permisi, izin promosi yaa? anak mama.. nonjok baja.. beli pulsa..? di sini aja. 😊   📲 OPEN ORDER Telkomsel, IM3 Ooredoo(Indosat) XL, Axis,Tri, Smartfren, Token PLN dll. ✅Fast respon ✅Trusted Payment: 💳BRI ➡OVO 🆙Cek harga dibawah 📲Contact: 0821 5468 28 22  https://t.co/V2lejM9Ebf","@subtanyarl Excuse me, clearance sale yaa? mama's boy .. .. buy steel nonjok pulse ..? Here, please. 😊 📲 OPEN ORDER Telkomsel, IM3 Ooredoo (Indosat) XL, Axis, Tri, Smartfren, Token PLN etc. ✅Fast ✅Trusted response Payment: 💳BRI ➡OVO 🆙Cek 📲Contact price below: 0821 5468 28 22 https://t.co/V2lejM9Ebf"
270,2021-02-16 21:12:55 SE Asia Standard Time,183144498,squiliiams,"@Telkomsel serius bro ini kota lho PALEMBANG masa iya sinyalnya jelek bgt,lemot, kek di hutan Ga usah suruh dm alamat ! Gw dah kirim. Ga ngefek. Please tingkatkan dong kualitas layanannya. Harga kuota lu lebih mahal dari provider lain krn terkenal ga lemot. Tapi kok skrg menurun","This bro serious @Telkomsel know Palembang city the yes signal bgt ugly, slow, kek forest Ga have told dm addresses! Gw dah send. Ga ngefek. Please improve service quality dong. Lu quota price is more expensive than other providers famous krn ga slow. But how skrg decline"
